operation_type,log_size,dtype,cpu_runtime_ms,gpu_runtime_ms,transfer_time_ms,winner,cpu_load_pct,is_battery_powered,power_mode,gpu_load_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_pressure,gpu_temp_C,thermal_headroom,concurrent_gpu_tasks,device_name,is_edge,source_file,data_transfer_cost_ms,gpu_mem_free_mb
transpose,5.9046,float32,0.0334,0.054,0.2676,0,10.0,1.0,0.0,19,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.2676,
transpose,6.0206,float32,0.0352,0.0584,0.3495,0,7.7,1.0,0.0,19,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.3495,
transpose,6.2144,float32,0.0449,0.0792,0.5461,0,10.0,1.0,0.0,13,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.5461,
transpose,6.3728,float32,0.0577,0.0666,0.7864,0,13.9,1.0,0.0,13,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.7864,
transpose,6.5067,float32,0.0481,0.0763,1.0704,0,8.2,1.0,0.0,13,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.0704,
transpose,6.6227,float32,0.0534,0.0944,1.3981,0,29.3,1.0,0.0,2,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.3981,
transpose,6.725,float32,0.0513,0.0774,1.7695,0,13.3,1.0,0.0,2,290.0,4096.0,0.0709,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.7695,
transpose,6.8165,float32,0.0475,0.068,2.1845,0,10.7,1.0,0.0,2,316.0,4096.0,0.0773,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,2.1845,
transpose,6.9748,float32,0.0672,0.0787,3.1457,0,9.3,1.0,0.0,2,352.0,4096.0,0.0861,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,3.1457,
transpose,7.1087,float32,0.0537,0.0841,4.2817,0,11.9,1.0,0.0,3,402.0,4096.0,0.0983,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,4.2817,
transpose,7.2247,float32,0.0544,0.0806,5.5924,0,20.4,1.0,0.0,4,466.0,4096.0,0.1139,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,5.5924,
transpose,7.327,float32,0.06,0.0894,7.0779,0,13.0,1.0,0.0,5,548.0,4096.0,0.1339,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,7.0779,
transpose,7.4185,float32,0.079,0.1043,8.7381,0,17.0,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,8.7381,
transpose,6.3216,float32,0.0464,0.0672,0.6991,0,6.1,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.6991,
transpose,6.9237,float32,0.0525,0.098,2.7962,0,13.0,1.0,0.0,8,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,2.7962,
transpose,6.6738,float32,0.0605,0.0638,1.5729,0,15.3,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.5729,
transpose,7.0206,float32,0.0511,0.0722,3.4953,0,9.2,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,3.4953,
transpose,7.1967,float32,0.0543,0.1197,5.2429,0,14.2,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,5.2429,
transpose,4.2144,float16,0.0473,0.0872,0.0027,0,0.0,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0027,
transpose,4.5666,float16,0.0409,0.0535,0.0061,0,27.3,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0061,
transpose,4.8165,float16,0.0291,0.0465,0.0109,0,27.3,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0109,
transpose,5.1687,float16,0.0541,0.0796,0.0246,0,38.9,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0246,
transpose,5.4185,float16,0.0524,0.057,0.0437,0,31.0,1.0,0.0,2,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0437,
transpose,5.6124,float16,0.0551,0.0588,0.0683,0,17.8,1.0,0.0,3,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0683,
transpose,5.7707,float16,0.0502,0.0623,0.0983,0,35.3,1.0,0.0,3,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0983,
transpose,5.9046,float16,0.0508,0.0586,0.1338,0,17.9,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.1338,
transpose,6.0206,float16,0.0494,0.0668,0.1748,0,15.9,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.1748,
transpose,6.2144,float16,0.056,0.0976,0.2731,0,18.9,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.2731,
transpose,6.3728,float16,0.0901,0.0943,0.3932,0,16.1,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.3932,
transpose,6.5067,float16,0.0536,0.107,0.5352,0,12.9,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.5352,
transpose,6.6227,float16,0.054,0.0794,0.6991,0,17.6,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.6991,
transpose,6.725,float16,0.06,0.0995,0.8847,0,13.6,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.8847,
transpose,6.8165,float16,0.0532,0.0939,1.0923,0,15.7,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.0923,
transpose,6.9748,float16,0.0482,0.0611,1.5729,0,17.0,1.0,0.0,0,648.0,4096.0,0.1583,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.5729,
transpose,7.1087,float16,0.0532,0.0815,2.1408,0,13.8,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,2.1408,
transpose,7.2247,float16,0.0652,0.088,2.7962,0,17.0,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,2.7962,
transpose,7.327,float16,0.0511,0.0854,3.5389,0,17.0,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,3.5389,
transpose,7.4185,float16,0.0781,0.0948,4.3691,0,15.3,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,4.3691,
transpose,6.3216,float16,0.0554,0.0672,0.3495,0,12.6,1.0,0.0,17,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.3495,
transpose,6.9237,float16,0.0516,0.1024,1.3981,0,13.5,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.3981,
transpose,6.6738,float16,0.0573,0.0781,0.7864,0,14.5,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.7864,
transpose,7.0206,float16,0.0524,0.0793,1.7476,0,13.3,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,1.7476,
transpose,7.1967,float16,0.0482,0.097,2.6214,0,17.1,1.0,0.0,0,648.0,4096.0,0.1583,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,2.6214,
